,date,wm_yr_wk,weekday,wday,month,year,event_name_1,event_type_1,event_name_2,event_type_2,date_id,CASHBACK_STORE_1,CASHBACK_STORE_2,CASHBACK_STORE_3
753,2013-02-20,11304,Wednesday,5,2,2013,LentWeek2,Religious,,,754,0,0,0
754,2013-02-21,11304,Thursday,6,2,2013,,,,,755,0,0,0
755,2013-02-22,11304,Friday,7,2,2013,,,,,756,0,0,0
756,2013-02-23,11305,Saturday,1,2,2013,,,,,757,0,0,0
757,2013-02-24,11305,Sunday,2,2,2013,Purim End,Religious,,,758,0,0,0
758,2013-02-25,11305,Monday,3,2,2013,,,,,759,0,0,0
759,2013-02-26,11305,Tuesday,4,2,2013,,,,,760,0,0,0
760,2013-02-27,11305,Wednesday,5,2,2013,,,,,761,0,0,0
761,2013-02-28,11305,Thursday,6,2,2013,,,,,762,0,0,0
762,2013-03-01,11305,Friday,7,3,2013,,,,,763,0,1,1
763,2013-03-02,11306,Saturday,1,3,2013,,,,,764,1,1,0
764,2013-03-03,11306,Sunday,2,3,2013,,,,,765,1,1,1
765,2013-03-04,11306,Monday,3,3,2013,,,,,766,0,1,0
766,2013-03-05,11306,Tuesday,4,3,2013,,,,,767,1,1,1
767,2013-03-06,11306,Wednesday,5,3,2013,,,,,768,1,1,1
768,2013-03-07,11306,Thursday,6,3,2013,,,,,769,0,1,1
769,2013-03-08,11306,Friday,7,3,2013,,,,,770,1,1,0
770,2013-03-09,11307,Saturday,1,3,2013,,,,,771,1,1,1
771,2013-03-10,11307,Sunday,2,3,2013,,,,,772,0,1,0
772,2013-03-11,11307,Monday,3,3,2013,,,,,773,1,0,1
773,2013-03-12,11307,Tuesday,4,3,2013,,,,,774,1,0,1
774,2013-03-13,11307,Wednesday,5,3,2013,,,,,775,0,0,1
775,2013-03-14,11307,Thursday,6,3,2013,,,,,776,1,0,0
776,2013-03-15,11307,Friday,7,3,2013,,,,,777,1,0,1
777,2013-03-16,11308,Saturday,1,3,2013,,,,,778,0,0,0
778,2013-03-17,11308,Sunday,2,3,2013,StPatricksDay,Cultural,,,779,0,0,0
779,2013-03-18,11308,Monday,3,3,2013,,,,,780,0,0,0
780,2013-03-19,11308,Tuesday,4,3,2013,,,,,781,0,0,0
781,2013-03-20,11308,Wednesday,5,3,2013,,,,,782,0,0,0
782,2013-03-21,11308,Thursday,6,3,2013,,,,,783,0,0,0
783,2013-03-22,11308,Friday,7,3,2013,,,,,784,0,0,0
784,2013-03-23,11309,Saturday,1,3,2013,,,,,785,0,0,0
785,2013-03-24,11309,Sunday,2,3,2013,,,,,786,0,0,0
786,2013-03-25,11309,Monday,3,3,2013,,,,,787,0,0,0
787,2013-03-26,11309,Tuesday,4,3,2013,,,,,788,0,0,0
788,2013-03-27,11309,Wednesday,5,3,2013,,,,,789,0,0,0
789,2013-03-28,11309,Thursday,6,3,2013,,,,,790,0,0,0
790,2013-03-29,11309,Friday,7,3,2013,,,,,791,0,0,0
791,2013-03-30,11310,Saturday,1,3,2013,,,,,792,0,0,0
792,2013-03-31,11310,Sunday,2,3,2013,Easter,Cultural,,,793,0,0,0
793,2013-04-01,11310,Monday,3,4,2013,,,,,794,0,1,1
794,2013-04-02,11310,Tuesday,4,4,2013,Pesach End,Religious,,,795,1,1,0
795,2013-04-03,11310,Wednesday,5,4,2013,,,,,796,1,1,1
796,2013-04-04,11310,Thursday,6,4,2013,,,,,797,0,1,0
797,2013-04-05,11310,Friday,7,4,2013,,,,,798,1,1,1
798,2013-04-06,11311,Saturday,1,4,2013,,,,,799,1,1,1
799,2013-04-07,11311,Sunday,2,4,2013,,,,,800,0,1,1
800,2013-04-08,11311,Monday,3,4,2013,,,,,801,1,1,0
801,2013-04-09,11311,Tuesday,4,4,2013,,,,,802,1,1,1
802,2013-04-10,11311,Wednesday,5,4,2013,,,,,803,0,1,0
803,2013-04-11,11311,Thursday,6,4,2013,,,,,804,1,0,1
804,2013-04-12,11311,Friday,7,4,2013,,,,,805,1,0,1
805,2013-04-13,11312,Saturday,1,4,2013,,,,,806,0,0,1
806,2013-04-14,11312,Sunday,2,4,2013,,,,,807,1,0,0
807,2013-04-15,11312,Monday,3,4,2013,,,,,808,1,0,1
808,2013-04-16,11312,Tuesday,4,4,2013,,,,,809,0,0,0
809,2013-04-17,11312,Wednesday,5,4,2013,,,,,810,0,0,0
810,2013-04-18,11312,Thursday,6,4,2013,,,,,811,0,0,0
811,2013-04-19,11312,Friday,7,4,2013,,,,,812,0,0,0
812,2013-04-20,11313,Saturday,1,4,2013,,,,,813,0,0,0
813,2013-04-21,11313,Sunday,2,4,2013,,,,,814,0,0,0
814,2013-04-22,11313,Monday,3,4,2013,,,,,815,0,0,0
815,2013-04-23,11313,Tuesday,4,4,2013,,,,,816,0,0,0
816,2013-04-24,11313,Wednesday,5,4,2013,,,,,817,0,0,0
817,2013-04-25,11313,Thursday,6,4,2013,,,,,818,0,0,0
818,2013-04-26,11313,Friday,7,4,2013,,,,,819,0,0,0
819,2013-04-27,11314,Saturday,1,4,2013,,,,,820,0,0,0
820,2013-04-28,11314,Sunday,2,4,2013,,,,,821,0,0,0
821,2013-04-29,11314,Monday,3,4,2013,,,,,822,0,0,0
822,2013-04-30,11314,Tuesday,4,4,2013,,,,,823,0,0,0
823,2013-05-01,11314,Wednesday,5,5,2013,,,,,824,0,1,1
824,2013-05-02,11314,Thursday,6,5,2013,,,,,825,1,1,0
825,2013-05-03,11314,Friday,7,5,2013,,,,,826,1,1,1
826,2013-05-04,11315,Saturday,1,5,2013,,,,,827,0,1,0
827,2013-05-05,11315,Sunday,2,5,2013,OrthodoxEaster,Religious,Cinco De Mayo,Cultural,828,1,1,1
828,2013-05-06,11315,Monday,3,5,2013,,,,,829,1,1,1
829,2013-05-07,11315,Tuesday,4,5,2013,,,,,830,0,1,1
830,2013-05-08,11315,Wednesday,5,5,2013,,,,,831,1,1,0
831,2013-05-09,11315,Thursday,6,5,2013,,,,,832,1,1,1
832,2013-05-10,11315,Friday,7,5,2013,,,,,833,0,1,0
833,2013-05-11,11316,Saturday,1,5,2013,,,,,834,1,0,1
834,2013-05-12,11316,Sunday,2,5,2013,Mother's day,Cultural,,,835,1,0,1
835,2013-05-13,11316,Monday,3,5,2013,,,,,836,0,0,1
836,2013-05-14,11316,Tuesday,4,5,2013,,,,,837,1,0,0
837,2013-05-15,11316,Wednesday,5,5,2013,,,,,838,1,0,1
838,2013-05-16,11316,Thursday,6,5,2013,,,,,839,0,0,0
839,2013-05-17,11316,Friday,7,5,2013,,,,,840,0,0,0
840,2013-05-18,11317,Saturday,1,5,2013,,,,,841,0,0,0
841,2013-05-19,11317,Sunday,2,5,2013,,,,,842,0,0,0
842,2013-05-20,11317,Monday,3,5,2013,,,,,843,0,0,0
843,2013-05-21,11317,Tuesday,4,5,2013,,,,,844,0,0,0
844,2013-05-22,11317,Wednesday,5,5,2013,,,,,845,0,0,0
845,2013-05-23,11317,Thursday,6,5,2013,,,,,846,0,0,0
846,2013-05-24,11317,Friday,7,5,2013,,,,,847,0,0,0
847,2013-05-25,11318,Saturday,1,5,2013,,,,,848,0,0,0
848,2013-05-26,11318,Sunday,2,5,2013,,,,,849,0,0,0
849,2013-05-27,11318,Monday,3,5,2013,MemorialDay,National,,,850,0,0,0
850,2013-05-28,11318,Tuesday,4,5,2013,,,,,851,0,0,0
851,2013-05-29,11318,Wednesday,5,5,2013,,,,,852,0,0,0
852,2013-05-30,11318,Thursday,6,5,2013,,,,,853,0,0,0
853,2013-05-31,11318,Friday,7,5,2013,,,,,854,0,0,0
854,2013-06-01,11319,Saturday,1,6,2013,,,,,855,0,1,1
855,2013-06-02,11319,Sunday,2,6,2013,,,,,856,1,1,0
856,2013-06-03,11319,Monday,3,6,2013,,,,,857,1,1,1
857,2013-06-04,11319,Tuesday,4,6,2013,,,,,858,0,1,0
858,2013-06-05,11319,Wednesday,5,6,2013,,,,,859,1,1,1
859,2013-06-06,11319,Thursday,6,6,2013,NBAFinalsStart,Sporting,,,860,1,1,1
860,2013-06-07,11319,Friday,7,6,2013,,,,,861,0,1,1
861,2013-06-08,11320,Saturday,1,6,2013,,,,,862,1,1,0
862,2013-06-09,11320,Sunday,2,6,2013,,,,,863,1,1,1
863,2013-06-10,11320,Monday,3,6,2013,,,,,864,0,1,0
864,2013-06-11,11320,Tuesday,4,6,2013,,,,,865,1,0,1
865,2013-06-12,11320,Wednesday,5,6,2013,,,,,866,1,0,1
866,2013-06-13,11320,Thursday,6,6,2013,,,,,867,0,0,1
867,2013-06-14,11320,Friday,7,6,2013,,,,,868,1,0,0
868,2013-06-15,11321,Saturday,1,6,2013,,,,,869,1,0,1
869,2013-06-16,11321,Sunday,2,6,2013,Father's day,Cultural,,,870,0,0,0
870,2013-06-17,11321,Monday,3,6,2013,,,,,871,0,0,0
871,2013-06-18,11321,Tuesday,4,6,2013,,,,,872,0,0,0
872,2013-06-19,11321,Wednesday,5,6,2013,,,,,873,0,0,0
873,2013-06-20,11321,Thursday,6,6,2013,NBAFinalsEnd,Sporting,,,874,0,0,0
874,2013-06-21,11321,Friday,7,6,2013,,,,,875,0,0,0
875,2013-06-22,11322,Saturday,1,6,2013,,,,,876,0,0,0
876,2013-06-23,11322,Sunday,2,6,2013,,,,,877,0,0,0
877,2013-06-24,11322,Monday,3,6,2013,,,,,878,0,0,0
878,2013-06-25,11322,Tuesday,4,6,2013,,,,,879,0,0,0
879,2013-06-26,11322,Wednesday,5,6,2013,,,,,880,0,0,0
880,2013-06-27,11322,Thursday,6,6,2013,,,,,881,0,0,0
881,2013-06-28,11322,Friday,7,6,2013,,,,,882,0,0,0
882,2013-06-29,11323,Saturday,1,6,2013,,,,,883,0,0,0
883,2013-06-30,11323,Sunday,2,6,2013,,,,,884,0,0,0
884,2013-07-01,11323,Monday,3,7,2013,,,,,885,0,1,1
885,2013-07-02,11323,Tuesday,4,7,2013,,,,,886,1,1,0
886,2013-07-03,11323,Wednesday,5,7,2013,,,,,887,1,1,1
887,2013-07-04,11323,Thursday,6,7,2013,IndependenceDay,National,,,888,0,1,0
888,2013-07-05,11323,Friday,7,7,2013,,,,,889,1,1,1
889,2013-07-06,11324,Saturday,1,7,2013,,,,,890,1,1,1
890,2013-07-07,11324,Sunday,2,7,2013,,,,,891,0,1,1
891,2013-07-08,11324,Monday,3,7,2013,,,,,892,1,1,0
892,2013-07-09,11324,Tuesday,4,7,2013,Ramadan starts,Religious,,,893,1,1,1
893,2013-07-10,11324,Wednesday,5,7,2013,,,,,894,0,1,0
894,2013-07-11,11324,Thursday,6,7,2013,,,,,895,1,0,1
895,2013-07-12,11324,Friday,7,7,2013,,,,,896,1,0,1
896,2013-07-13,11325,Saturday,1,7,2013,,,,,897,0,0,1
897,2013-07-14,11325,Sunday,2,7,2013,,,,,898,1,0,0
898,2013-07-15,11325,Monday,3,7,2013,,,,,899,1,0,1
899,2013-07-16,11325,Tuesday,4,7,2013,,,,,900,0,0,0
900,2013-07-17,11325,Wednesday,5,7,2013,,,,,901,0,0,0
901,2013-07-18,11325,Thursday,6,7,2013,,,,,902,0,0,0
902,2013-07-19,11325,Friday,7,7,2013,,,,,903,0,0,0
903,2013-07-20,11326,Saturday,1,7,2013,,,,,904,0,0,0
904,2013-07-21,11326,Sunday,2,7,2013,,,,,905,0,0,0
905,2013-07-22,11326,Monday,3,7,2013,,,,,906,0,0,0
906,2013-07-23,11326,Tuesday,4,7,2013,,,,,907,0,0,0
907,2013-07-24,11326,Wednesday,5,7,2013,,,,,908,0,0,0
908,2013-07-25,11326,Thursday,6,7,2013,,,,,909,0,0,0
909,2013-07-26,11326,Friday,7,7,2013,,,,,910,0,0,0
910,2013-07-27,11327,Saturday,1,7,2013,,,,,911,0,0,0
911,2013-07-28,11327,Sunday,2,7,2013,,,,,912,0,0,0
912,2013-07-29,11327,Monday,3,7,2013,,,,,913,0,0,0
913,2013-07-30,11327,Tuesday,4,7,2013,,,,,914,0,0,0
914,2013-07-31,11327,Wednesday,5,7,2013,,,,,915,0,0,0
915,2013-08-01,11327,Thursday,6,8,2013,,,,,916,0,1,1
916,2013-08-02,11327,Friday,7,8,2013,,,,,917,1,1,0
917,2013-08-03,11328,Saturday,1,8,2013,,,,,918,1,1,1
918,2013-08-04,11328,Sunday,2,8,2013,,,,,919,0,1,0
919,2013-08-05,11328,Monday,3,8,2013,,,,,920,1,1,1
920,2013-08-06,11328,Tuesday,4,8,2013,,,,,921,1,1,1
921,2013-08-07,11328,Wednesday,5,8,2013,,,,,922,0,1,1
922,2013-08-08,11328,Thursday,6,8,2013,Eid al-Fitr,Religious,,,923,1,1,0
923,2013-08-09,11328,Friday,7,8,2013,,,,,924,1,1,1
924,2013-08-10,11329,Saturday,1,8,2013,,,,,925,0,1,0
925,2013-08-11,11329,Sunday,2,8,2013,,,,,926,1,0,1
926,2013-08-12,11329,Monday,3,8,2013,,,,,927,1,0,1
927,2013-08-13,11329,Tuesday,4,8,2013,,,,,928,0,0,1
928,2013-08-14,11329,Wednesday,5,8,2013,,,,,929,1,0,0
929,2013-08-15,11329,Thursday,6,8,2013,,,,,930,1,0,1
930,2013-08-16,11329,Friday,7,8,2013,,,,,931,0,0,0
931,2013-08-17,11330,Saturday,1,8,2013,,,,,932,0,0,0
932,2013-08-18,11330,Sunday,2,8,2013,,,,,933,0,0,0
933,2013-08-19,11330,Monday,3,8,2013,,,,,934,0,0,0
934,2013-08-20,11330,Tuesday,4,8,2013,,,,,935,0,0,0
935,2013-08-21,11330,Wednesday,5,8,2013,,,,,936,0,0,0
936,2013-08-22,11330,Thursday,6,8,2013,,,,,937,0,0,0
937,2013-08-23,11330,Friday,7,8,2013,,,,,938,0,0,0
938,2013-08-24,11331,Saturday,1,8,2013,,,,,939,0,0,0
939,2013-08-25,11331,Sunday,2,8,2013,,,,,940,0,0,0
940,2013-08-26,11331,Monday,3,8,2013,,,,,941,0,0,0
941,2013-08-27,11331,Tuesday,4,8,2013,,,,,942,0,0,0
942,2013-08-28,11331,Wednesday,5,8,2013,,,,,943,0,0,0
943,2013-08-29,11331,Thursday,6,8,2013,,,,,944,0,0,0
944,2013-08-30,11331,Friday,7,8,2013,,,,,945,0,0,0
945,2013-08-31,11332,Saturday,1,8,2013,,,,,946,0,0,0
946,2013-09-01,11332,Sunday,2,9,2013,,,,,947,0,1,1
947,2013-09-02,11332,Monday,3,9,2013,LaborDay,National,,,948,1,1,0
948,2013-09-03,11332,Tuesday,4,9,2013,,,,,949,1,1,1
949,2013-09-04,11332,Wednesday,5,9,2013,,,,,950,0,1,0
950,2013-09-05,11332,Thursday,6,9,2013,,,,,951,1,1,1
951,2013-09-06,11332,Friday,7,9,2013,,,,,952,1,1,1
952,2013-09-07,11333,Saturday,1,9,2013,,,,,953,0,1,1
953,2013-09-08,11333,Sunday,2,9,2013,,,,,954,1,1,0
954,2013-09-09,11333,Monday,3,9,2013,,,,,955,1,1,1
955,2013-09-10,11333,Tuesday,4,9,2013,,,,,956,0,1,0
956,2013-09-11,11333,Wednesday,5,9,2013,,,,,957,1,0,1
957,2013-09-12,11333,Thursday,6,9,2013,,,,,958,1,0,1
958,2013-09-13,11333,Friday,7,9,2013,,,,,959,0,0,1
959,2013-09-14,11334,Saturday,1,9,2013,,,,,960,1,0,0
960,2013-09-15,11334,Sunday,2,9,2013,,,,,961,1,0,1
961,2013-09-16,11334,Monday,3,9,2013,,,,,962,0,0,0
962,2013-09-17,11334,Tuesday,4,9,2013,,,,,963,0,0,0
963,2013-09-18,11334,Wednesday,5,9,2013,,,,,964,0,0,0
964,2013-09-19,11334,Thursday,6,9,2013,,,,,965,0,0,0
965,2013-09-20,11334,Friday,7,9,2013,,,,,966,0,0,0
966,2013-09-21,11335,Saturday,1,9,2013,,,,,967,0,0,0
967,2013-09-22,11335,Sunday,2,9,2013,,,,,968,0,0,0
968,2013-09-23,11335,Monday,3,9,2013,,,,,969,0,0,0
969,2013-09-24,11335,Tuesday,4,9,2013,,,,,970,0,0,0
970,2013-09-25,11335,Wednesday,5,9,2013,,,,,971,0,0,0
971,2013-09-26,11335,Thursday,6,9,2013,,,,,972,0,0,0
972,2013-09-27,11335,Friday,7,9,2013,,,,,973,0,0,0
973,2013-09-28,11336,Saturday,1,9,2013,,,,,974,0,0,0
974,2013-09-29,11336,Sunday,2,9,2013,,,,,975,0,0,0
975,2013-09-30,11336,Monday,3,9,2013,,,,,976,0,0,0
976,2013-10-01,11336,Tuesday,4,10,2013,,,,,977,0,1,1
977,2013-10-02,11336,Wednesday,5,10,2013,,,,,978,1,1,0
978,2013-10-03,11336,Thursday,6,10,2013,,,,,979,1,1,1
979,2013-10-04,11336,Friday,7,10,2013,,,,,980,0,1,0
980,2013-10-05,11337,Saturday,1,10,2013,,,,,981,1,1,1
981,2013-10-06,11337,Sunday,2,10,2013,,,,,982,1,1,1
982,2013-10-07,11337,Monday,3,10,2013,,,,,983,0,1,1
983,2013-10-08,11337,Tuesday,4,10,2013,,,,,984,1,1,0
984,2013-10-09,11337,Wednesday,5,10,2013,,,,,985,1,1,1
985,2013-10-10,11337,Thursday,6,10,2013,,,,,986,0,1,0
986,2013-10-11,11337,Friday,7,10,2013,,,,,987,1,0,1
987,2013-10-12,11338,Saturday,1,10,2013,,,,,988,1,0,1
988,2013-10-13,11338,Sunday,2,10,2013,,,,,989,0,0,1
989,2013-10-14,11338,Monday,3,10,2013,ColumbusDay,National,,,990,1,0,0
990,2013-10-15,11338,Tuesday,4,10,2013,EidAlAdha,Religious,,,991,1,0,1
991,2013-10-16,11338,Wednesday,5,10,2013,,,,,992,0,0,0
992,2013-10-17,11338,Thursday,6,10,2013,,,,,993,0,0,0
993,2013-10-18,11338,Friday,7,10,2013,,,,,994,0,0,0
994,2013-10-19,11339,Saturday,1,10,2013,,,,,995,0,0,0
995,2013-10-20,11339,Sunday,2,10,2013,,,,,996,0,0,0
996,2013-10-21,11339,Monday,3,10,2013,,,,,997,0,0,0
997,2013-10-22,11339,Tuesday,4,10,2013,,,,,998,0,0,0
998,2013-10-23,11339,Wednesday,5,10,2013,,,,,999,0,0,0
999,2013-10-24,11339,Thursday,6,10,2013,,,,,1000,0,0,0
1000,2013-10-25,11339,Friday,7,10,2013,,,,,1001,0,0,0
1001,2013-10-26,11340,Saturday,1,10,2013,,,,,1002,0,0,0
1002,2013-10-27,11340,Sunday,2,10,2013,,,,,1003,0,0,0
1003,2013-10-28,11340,Monday,3,10,2013,,,,,1004,0,0,0
1004,2013-10-29,11340,Tuesday,4,10,2013,,,,,1005,0,0,0
1005,2013-10-30,11340,Wednesday,5,10,2013,,,,,1006,0,0,0
1006,2013-10-31,11340,Thursday,6,10,2013,Halloween,Cultural,,,1007,0,0,0
1007,2013-11-01,11340,Friday,7,11,2013,,,,,1008,0,1,1
1008,2013-11-02,11341,Saturday,1,11,2013,,,,,1009,1,1,0
1009,2013-11-03,11341,Sunday,2,11,2013,,,,,1010,1,1,1
1010,2013-11-04,11341,Monday,3,11,2013,,,,,1011,0,1,0
1011,2013-11-05,11341,Tuesday,4,11,2013,,,,,1012,1,1,1
1012,2013-11-06,11341,Wednesday,5,11,2013,,,,,1013,1,1,1
1013,2013-11-07,11341,Thursday,6,11,2013,,,,,1014,0,1,1
1014,2013-11-08,11341,Friday,7,11,2013,,,,,1015,1,1,0
1015,2013-11-09,11342,Saturday,1,11,2013,,,,,1016,1,1,1
1016,2013-11-10,11342,Sunday,2,11,2013,,,,,1017,0,1,0
1017,2013-11-11,11342,Monday,3,11,2013,VeteransDay,National,,,1018,1,0,1
1018,2013-11-12,11342,Tuesday,4,11,2013,,,,,1019,1,0,1
1019,2013-11-13,11342,Wednesday,5,11,2013,,,,,1020,0,0,1
1020,2013-11-14,11342,Thursday,6,11,2013,,,,,1021,1,0,0
1021,2013-11-15,11342,Friday,7,11,2013,,,,,1022,1,0,1
1022,2013-11-16,11343,Saturday,1,11,2013,,,,,1023,0,0,0
1023,2013-11-17,11343,Sunday,2,11,2013,,,,,1024,0,0,0
1024,2013-11-18,11343,Monday,3,11,2013,,,,,1025,0,0,0
1025,2013-11-19,11343,Tuesday,4,11,2013,,,,,1026,0,0,0
1026,2013-11-20,11343,Wednesday,5,11,2013,,,,,1027,0,0,0
1027,2013-11-21,11343,Thursday,6,11,2013,,,,,1028,0,0,0
1028,2013-11-22,11343,Friday,7,11,2013,,,,,1029,0,0,0
1029,2013-11-23,11344,Saturday,1,11,2013,,,,,1030,0,0,0
1030,2013-11-24,11344,Sunday,2,11,2013,,,,,1031,0,0,0
1031,2013-11-25,11344,Monday,3,11,2013,,,,,1032,0,0,0
1032,2013-11-26,11344,Tuesday,4,11,2013,,,,,1033,0,0,0
1033,2013-11-27,11344,Wednesday,5,11,2013,,,,,1034,0,0,0
1034,2013-11-28,11344,Thursday,6,11,2013,Thanksgiving,National,,,1035,0,0,0
1035,2013-11-29,11344,Friday,7,11,2013,,,,,1036,0,0,0
1036,2013-11-30,11345,Saturday,1,11,2013,,,,,1037,0,0,0
1037,2013-12-01,11345,Sunday,2,12,2013,,,,,1038,0,1,1
1038,2013-12-02,11345,Monday,3,12,2013,,,,,1039,1,1,0
1039,2013-12-03,11345,Tuesday,4,12,2013,,,,,1040,1,1,1
1040,2013-12-04,11345,Wednesday,5,12,2013,,,,,1041,0,1,0
1041,2013-12-05,11345,Thursday,6,12,2013,Chanukah End,Religious,,,1042,1,1,1
1042,2013-12-06,11345,Friday,7,12,2013,,,,,1043,1,1,1
1043,2013-12-07,11346,Saturday,1,12,2013,,,,,1044,0,1,1
1044,2013-12-08,11346,Sunday,2,12,2013,,,,,1045,1,1,0
1045,2013-12-09,11346,Monday,3,12,2013,,,,,1046,1,1,1
1046,2013-12-10,11346,Tuesday,4,12,2013,,,,,1047,0,1,0
1047,2013-12-11,11346,Wednesday,5,12,2013,,,,,1048,1,0,1
1048,2013-12-12,11346,Thursday,6,12,2013,,,,,1049,1,0,1
1049,2013-12-13,11346,Friday,7,12,2013,,,,,1050,0,0,1
1050,2013-12-14,11347,Saturday,1,12,2013,,,,,1051,1,0,0
1051,2013-12-15,11347,Sunday,2,12,2013,,,,,1052,1,0,1
1052,2013-12-16,11347,Monday,3,12,2013,,,,,1053,0,0,0
1053,2013-12-17,11347,Tuesday,4,12,2013,,,,,1054,0,0,0
1054,2013-12-18,11347,Wednesday,5,12,2013,,,,,1055,0,0,0
1055,2013-12-19,11347,Thursday,6,12,2013,,,,,1056,0,0,0
1056,2013-12-20,11347,Friday,7,12,2013,,,,,1057,0,0,0
1057,2013-12-21,11348,Saturday,1,12,2013,,,,,1058,0,0,0
1058,2013-12-22,11348,Sunday,2,12,2013,,,,,1059,0,0,0
1059,2013-12-23,11348,Monday,3,12,2013,,,,,1060,0,0,0
1060,2013-12-24,11348,Tuesday,4,12,2013,,,,,1061,0,0,0
1061,2013-12-25,11348,Wednesday,5,12,2013,Christmas,National,,,1062,0,0,0
1062,2013-12-26,11348,Thursday,6,12,2013,,,,,1063,0,0,0
1063,2013-12-27,11348,Friday,7,12,2013,,,,,1064,0,0,0
1064,2013-12-28,11349,Saturday,1,12,2013,,,,,1065,0,0,0
1065,2013-12-29,11349,Sunday,2,12,2013,,,,,1066,0,0,0
1066,2013-12-30,11349,Monday,3,12,2013,,,,,1067,0,0,0
1067,2013-12-31,11349,Tuesday,4,12,2013,,,,,1068,0,0,0
1068,2014-01-01,11349,Wednesday,5,1,2014,NewYear,National,,,1069,0,1,1
1069,2014-01-02,11349,Thursday,6,1,2014,,,,,1070,1,1,0
1070,2014-01-03,11349,Friday,7,1,2014,,,,,1071,1,1,1
1071,2014-01-04,11350,Saturday,1,1,2014,,,,,1072,0,1,0
1072,2014-01-05,11350,Sunday,2,1,2014,,,,,1073,1,1,1
1073,2014-01-06,11350,Monday,3,1,2014,,,,,1074,1,1,1
1074,2014-01-07,11350,Tuesday,4,1,2014,OrthodoxChristmas,Religious,,,1075,0,1,1
1075,2014-01-08,11350,Wednesday,5,1,2014,,,,,1076,1,1,0
1076,2014-01-09,11350,Thursday,6,1,2014,,,,,1077,1,1,1
1077,2014-01-10,11350,Friday,7,1,2014,,,,,1078,0,1,0
1078,2014-01-11,11351,Saturday,1,1,2014,,,,,1079,1,0,1
1079,2014-01-12,11351,Sunday,2,1,2014,,,,,1080,1,0,1
1080,2014-01-13,11351,Monday,3,1,2014,,,,,1081,0,0,1
1081,2014-01-14,11351,Tuesday,4,1,2014,,,,,1082,1,0,0
1082,2014-01-15,11351,Wednesday,5,1,2014,,,,,1083,1,0,1
1083,2014-01-16,11351,Thursday,6,1,2014,,,,,1084,0,0,0
1084,2014-01-17,11351,Friday,7,1,2014,,,,,1085,0,0,0
1085,2014-01-18,11352,Saturday,1,1,2014,,,,,1086,0,0,0
1086,2014-01-19,11352,Sunday,2,1,2014,,,,,1087,0,0,0
1087,2014-01-20,11352,Monday,3,1,2014,MartinLutherKingDay,National,,,1088,0,0,0
1088,2014-01-21,11352,Tuesday,4,1,2014,,,,,1089,0,0,0
1089,2014-01-22,11352,Wednesday,5,1,2014,,,,,1090,0,0,0
1090,2014-01-23,11352,Thursday,6,1,2014,,,,,1091,0,0,0
1091,2014-01-24,11352,Friday,7,1,2014,,,,,1092,0,0,0
1092,2014-01-25,11353,Saturday,1,1,2014,,,,,1093,0,0,0
1093,2014-01-26,11353,Sunday,2,1,2014,,,,,1094,0,0,0
1094,2014-01-27,11353,Monday,3,1,2014,,,,,1095,0,0,0
1095,2014-01-28,11353,Tuesday,4,1,2014,,,,,1096,0,0,0
1096,2014-01-29,11353,Wednesday,5,1,2014,,,,,1097,0,0,0
1097,2014-01-30,11353,Thursday,6,1,2014,,,,,1098,0,0,0
1098,2014-01-31,11353,Friday,7,1,2014,,,,,1099,0,0,0
1099,2014-02-01,11401,Saturday,1,2,2014,,,,,1100,0,1,1
1100,2014-02-02,11401,Sunday,2,2,2014,SuperBowl,Sporting,,,1101,1,1,0
1101,2014-02-03,11401,Monday,3,2,2014,,,,,1102,1,1,1
1102,2014-02-04,11401,Tuesday,4,2,2014,,,,,1103,0,1,0
1103,2014-02-05,11401,Wednesday,5,2,2014,,,,,1104,1,1,1
1104,2014-02-06,11401,Thursday,6,2,2014,,,,,1105,1,1,1
1105,2014-02-07,11401,Friday,7,2,2014,,,,,1106,0,1,1
1106,2014-02-08,11402,Saturday,1,2,2014,,,,,1107,1,1,0
1107,2014-02-09,11402,Sunday,2,2,2014,,,,,1108,1,1,1
1108,2014-02-10,11402,Monday,3,2,2014,,,,,1109,0,1,0
1109,2014-02-11,11402,Tuesday,4,2,2014,,,,,1110,1,0,1
1110,2014-02-12,11402,Wednesday,5,2,2014,,,,,1111,1,0,1
1111,2014-02-13,11402,Thursday,6,2,2014,,,,,1112,0,0,1
1112,2014-02-14,11402,Friday,7,2,2014,ValentinesDay,Cultural,,,1113,1,0,0
1113,2014-02-15,11403,Saturday,1,2,2014,,,,,1114,1,0,1
1114,2014-02-16,11403,Sunday,2,2,2014,,,,,1115,0,0,0
1115,2014-02-17,11403,Monday,3,2,2014,PresidentsDay,National,,,1116,0,0,0
1116,2014-02-18,11403,Tuesday,4,2,2014,,,,,1117,0,0,0
1117,2014-02-19,11403,Wednesday,5,2,2014,,,,,1118,0,0,0
1118,2014-02-20,11403,Thursday,6,2,2014,,,,,1119,0,0,0
1119,2014-02-21,11403,Friday,7,2,2014,,,,,1120,0,0,0
1120,2014-02-22,11404,Saturday,1,2,2014,,,,,1121,0,0,0
1121,2014-02-23,11404,Sunday,2,2,2014,,,,,1122,0,0,0
1122,2014-02-24,11404,Monday,3,2,2014,,,,,1123,0,0,0
1123,2014-02-25,11404,Tuesday,4,2,2014,,,,,1124,0,0,0
